Order ID,Order Date,Region,City,Segment,Ship Mode,Category,Sub-Category,Product Name,Sales Rep,Customer Name,Quantity,Unit Price,Discount,Sales,Cost,Profit,Profit Margin
ORD-2025-2371,2025-04-22,West,Los Angeles,Consumer,Second Class,Technology,Accessories,USB-C Hub,Daniel Reyes,John Smith,2,37.1,0.0,74.2,41.25,32.95,0.4441
ORD-2025-1046,2025-04-22,East,Philadelphia,Consumer,Standard Class,Technology,Machines,Label Maker,Aisha Kumar,Patricia Williams,2,56.62,0.1,101.92,71.86,30.06,0.2949
ORD-2025-2041,2025-04-22,West,Los Angeles,Corporate,First Class,Technology,Accessories,Wireless Mouse,Chloe Zhang,Noah Lee,3,31.25,0.15,79.69,53.06,26.63,0.3342
ORD-2025-2105,2025-04-22,West,San Diego,Home Office,First Class,Office Supplies,Paper,Premium Copy Paper (case),Daniel Reyes,Wei Clark,1,33.36,0.0,33.36,20.95,12.41,0.372
ORD-2025-2089,2025-04-22,East,Philadelphia,Consumer,Standard Class,Furniture,Tables,Adjustable Standing Desk,Aisha Kumar,Ava Chen,10,412.16,0.1,3709.44,2556.29,1153.15,0.3109
ORD-2025-1387,2025-04-22,West,San Diego,Consumer,Second Class,Furniture,Furnishings,LED Desk Lamp,Chloe Zhang,James Silva,1,37.09,0.2,29.67,18.12,11.55,0.3893
ORD-2025-1210,2025-04-23,South,Miami,Consumer,Standard Class,Office Supplies,Supplies,Scissors Set,Grace Lin,Elizabeth Martinez,1,7.65,0.1,6.89,4.03,2.86,0.4151
ORD-2025-2405,2025-04-23,South,Miami,Consumer,Second Class,Furniture,Chairs,Stackable Guest Chair,Grace Lin,Emma Davis,4,87.49,0.15,297.47,173.07,124.4,0.4182
ORD-2025-1527,2025-04-23,South,Atlanta,Consumer,Standard Class,Office Supplies,Paper,Sticky Notes Pack,Hiro Tanaka,Noah Williams,2,8.98,0.0,17.96,6.45,11.51,0.6409
ORD-2025-2296,2025-04-23,East,Philadelphia,Consumer,Standard Class,Office Supplies,Storage,Rolling File Cart,Ben Torres,Linda Patel,3,88.68,0.0,266.04,172.16,93.88,0.3529
ORD-2025-2141,2025-04-23,East,Newark,Consumer,Standard Class,Technology,Phones,Wireless Office Headset,Aisha Kumar,Linda Johnson,1,134.54,0.0,134.54,82.15,52.39,0.3894
ORD-2025-1100,2025-04-23,South,Nashville,Consumer,Standard Class,Office Supplies,Binders,Presentation Binder Set,Hiro Tanaka,John Patel,1,18.64,0.0,18.64,8.84,9.8,0.5258
ORD-2025-1254,2025-04-23,East,Newark,Consumer,Standard Class,Furniture,Bookcases,5-Shelf Bookcase,Ben Torres,Priya Nguyen,4,144.55,0.0,578.2,372.89,205.31,0.3551
ORD-2025-1258,2025-04-23,Central,Chicago,Home Office,Standard Class,Technology,Accessories,Wireless Mouse,Ethan Osei,Sofia Brown,1,30.67,0.2,24.54,16.36,8.18,0.3333
ORD-2025-2228,2025-04-24,East,Boston,Consumer,First Class,Furniture,Tables,Adjustable Standing Desk,Aisha Kumar,Liam Kim,3,409.13,0.2,981.91,690.89,291.02,0.2964
ORD-2025-1338,2025-04-24,Central,Houston,Consumer,Standard Class,Technology,Accessories,USB-C Hub,Ethan Osei,Liam Williams,6,37.62,0.15,191.86,125.74,66.12,0.3446
ORD-2025-1286,2025-04-24,Central,Minneapolis,Corporate,First Class,Office Supplies,Storage,File Storage Box,Ethan Osei,Carlos Davis,4,21.56,0.0,86.24,46.43,39.81,0.4616
ORD-2025-1301,2025-04-24,Central,Houston,Consumer,Standard Class,Technology,Copiers,Compact Copier,Fatima Noor,James Chen,5,718.3,0.15,3052.78,2583.09,469.69,0.1539
ORD-2025-2205,2025-04-25,South,Atlanta,Consumer,Same Day,Furniture,Bookcases,Corner Bookcase,Grace Lin,Wei Smith,2,191.19,0.1,344.14,218.98,125.16,0.3637
ORD-2025-2310,2025-04-25,East,New York,Corporate,First Class,Furniture,Tables,Round Meeting Table,Aisha Kumar,Olivia Martinez,1,275.21,0.0,275.21,186.41,88.8,0.3227
ORD-2025-1815,2025-04-25,West,San Diego,Consumer,Standard Class,Furniture,Chairs,Executive Leather Chair,Chloe Zhang,Linda Williams,2,334.56,0.3,468.38,364.63,103.75,0.2215
ORD-2025-2129,2025-04-25,Central,Houston,Corporate,Standard Class,Furniture,Bookcases,5-Shelf Bookcase,Ethan Osei,Elizabeth Khan,9,146.4,0.0,1317.6,724.86,592.74,0.4499
ORD-2025-1402,2025-04-26,South,Atlanta,Consumer,First Class,Technology,Phones,Business Smartphone X2,Hiro Tanaka,Jennifer Rodriguez,1,580.57,0.0,580.57,426.6,153.97,0.2652
ORD-2025-1896,2025-04-27,Central,Dallas,Consumer,Second Class,Technology,Machines,Label Maker,Ethan Osei,Jennifer Lee,3,61.88,0.1,167.08,107.66,59.42,0.3556
ORD-2025-2417,2025-04-27,East,Boston,Consumer,Standard Class,Office Supplies,Art,Sketch Pad Pro,Ben Torres,Mary Chen,5,10.75,0.0,53.75,23.52,30.23,0.5624
ORD-2025-2520,2025-04-27,West,San Diego,Corporate,Standard Class,Technology,Machines,Laser Printer Pro,Chloe Zhang,Emma Singh,1,480.74,0.1,432.67,344.25,88.42,0.2044
ORD-2025-2367,2025-04-28,West,San Francisco,Home Office,Second Class,Office Supplies,Art,Marker Set,Daniel Reyes,Emma Miller,2,15.88,0.0,31.76,15.06,16.7,0.5258
ORD-2025-1855,2025-04-29,South,Miami,Home Office,Standard Class,Furniture,Tables,Round Meeting Table,Hiro Tanaka,Priya Garcia,11,273.88,0.05,2862.05,2119.42,742.63,0.2595
ORD-2025-2572,2025-04-29,Central,Minneapolis,Consumer,First Class,Technology,Accessories,Wireless Mouse,Ethan Osei,Mary Silva,2,31.21,0.1,56.18,32.68,23.5,0.4183
ORD-2025-1711,2025-04-29,South,Miami,Corporate,First Class,Office Supplies,Binders,Presentation Binder Set,Hiro Tanaka,Sofia Khan,11,18.45,0.1,182.66,93.16,89.5,0.49
ORD-2025-1086,2025-04-30,East,Boston,Home Office,Second Class,Technology,Copiers,Compact Copier,Ben Torres,Priya Jones,3,706.66,0.1,1907.98,1489.86,418.12,0.2191
ORD-2025-1279,2025-05-01,South,Miami,Corporate,Standard Class,Furniture,Furnishings,Wall Clock,Hiro Tanaka,David Singh,2,23.94,0.0,47.88,22.72,25.16,0.5255
ORD-2025-1895,2025-05-01,South,Charlotte,Consumer,Standard Class,Furniture,Furnishings,Wall Clock,Hiro Tanaka,Jennifer Clark,1,25.78,0.0,25.78,12.75,13.03,0.5054
ORD-2025-1608,2025-05-02,South,Atlanta,Consumer,Same Day,Furniture,Bookcases,Corner Bookcase,Grace Lin,John Lewis,2,178.44,0.2,285.5,221.45,64.05,0.2243
ORD-2025-1422,2025-05-02,Central,Dallas,Home Office,First Class,Office Supplies,Binders,Heavy-Duty 3-Ring Binder,Ethan Osei,Ava Smith,2,12.52,0.3,17.53,10.07,7.46,0.4256
ORD-2025-2375,2025-05-02,Central,Dallas,Consumer,First Class,Technology,Phones,Wireless Office Headset,Fatima Noor,Olivia Davis,4,127.93,0.15,434.96,335.49,99.47,0.2287
ORD-2025-1085,2025-05-02,West,Los Angeles,Consumer,Standard Class,Technology,Machines,Label Maker,Chloe Zhang,Robert Davis,1,58.01,0.0,58.01,34.46,23.55,0.406
ORD-2025-2290,2025-05-04,Central,Dallas,Consumer,Standard Class,Technology,Accessories,Wireless Mouse,Ethan Osei,Priya Patel,3,29.19,0.05,83.19,49.29,33.9,0.4075
ORD-2025-2415,2025-05-04,Central,Chicago,Consumer,Standard Class,Furniture,Bookcases,Corner Bookcase,Fatima Noor,John Nguyen,5,185.39,0.15,787.91,578.67,209.24,0.2656
ORD-2025-1410,2025-05-04,South,Miami,Consumer,Second Class,Technology,Machines,Label Maker,Grace Lin,Robert Chen,2,58.91,0.0,117.82,67.42,50.4,0.4278
ORD-2025-1364,2025-05-04,Central,Chicago,Home Office,First Class,Office Supplies,Supplies,Scissors Set,Ethan Osei,Priya Kim,2,8.05,0.0,16.1,8.63,7.47,0.464
ORD-2025-2154,2025-05-05,West,San Diego,Consumer,Standard Class,Office Supplies,Supplies,Scissors Set,Chloe Zhang,Jennifer Kim,3,8.42,0.05,24.0,12.46,11.54,0.4808
ORD-2025-1853,2025-05-05,West,Seattle,Corporate,Standard Class,Technology,Copiers,All-in-One Copier,Chloe Zhang,Wei Singh,1,1373.43,0.2,1098.74,986.23,112.51,0.1024
ORD-2025-1796,2025-05-05,South,Miami,Home Office,Second Class,Office Supplies,Supplies,Scissors Set,Grace Lin,Mateo Chen,4,7.88,0.2,25.22,14.23,10.99,0.4358
ORD-2025-2443,2025-05-05,East,Boston,Corporate,Second Class,Furniture,Bookcases,5-Shelf Bookcase,Ben Torres,Carlos Lee,1,156.37,0.1,140.73,93.52,47.21,0.3355
ORD-2025-2457,2025-05-05,South,Atlanta,Corporate,First Class,Technology,Accessories,USB-C Hub,Grace Lin,Mateo Clark,4,37.41,0.0,149.64,94.12,55.52,0.371
ORD-2025-1204,2025-05-06,Central,Chicago,Consumer,Second Class,Technology,Machines,Laser Printer Pro,Ethan Osei,Wei Kim,4,446.2,0.0,1784.8,1314.98,469.82,0.2632
ORD-2025-1328,2025-05-06,Central,Chicago,Consumer,First Class,Office Supplies,Art,Marker Set,Fatima Noor,Priya Silva,5,15.29,0.0,76.45,37.02,39.43,0.5158
ORD-2025-1551,2025-05-06,South,Nashville,Corporate,Same Day,Office Supplies,Paper,Sticky Notes Pack,Grace Lin,Jennifer Chen,1,8.9,0.3,6.23,3.5,2.73,0.4382
ORD-2025-1934,2025-05-07,South,Charlotte,Consumer,Standard Class,Technology,Copiers,Compact Copier,Hiro Tanaka,Robert Rodriguez,4,687.0,0.3,1923.6,1618.93,304.67,0.1584
ORD-2025-1771,2025-05-08,Central,Chicago,Corporate,Same Day,Office Supplies,Art,Marker Set,Fatima Noor,James Chen,3,14.79,0.05,42.15,20.72,21.43,0.5084
ORD-2025-2334,2025-05-08,West,Seattle,Home Office,First Class,Office Supplies,Storage,File Storage Box,Daniel Reyes,Carlos Johnson,1,21.2,0.1,19.08,10.44,8.64,0.4528
ORD-2025-1167,2025-05-08,Central,Minneapolis,Corporate,Second Class,Office Supplies,Art,Marker Set,Fatima Noor,Elizabeth Lewis,3,15.56,0.0,46.68,24.19,22.49,0.4818
ORD-2025-1875,2025-05-08,East,Newark,Consumer,Standard Class,Technology,Machines,Label Maker,Aisha Kumar,Sofia Lee,1,61.8,0.15,52.53,38.71,13.82,0.2631
ORD-2025-1641,2025-05-09,East,Newark,Consumer,Second Class,Technology,Machines,Laser Printer Pro,Ben Torres,Linda Davis,1,457.8,0.0,457.8,334.83,122.97,0.2686
ORD-2025-1194,2025-05-09,South,Charlotte,Consumer,Standard Class,Technology,Accessories,Wireless Mouse,Grace Lin,Robert Brown,1,29.31,0.05,27.84,14.99,12.85,0.4616
ORD-2025-1883,2025-05-09,Central,Houston,Corporate,Standard Class,Office Supplies,Binders,Presentation Binder Set,Ethan Osei,John Nguyen,1,18.84,0.0,18.84,8.64,10.2,0.5414
ORD-2025-1475,2025-05-09,East,New York,Home Office,Standard Class,Technology,Phones,Business Smartphone X2,Ben Torres,Mateo Lewis,4,642.82,0.15,2185.59,1954.92,230.67,0.1055
ORD-2025-1822,2025-05-09,Central,Dallas,Home Office,Standard Class,Office Supplies,Binders,Heavy-Duty 3-Ring Binder,Fatima Noor,Carlos Khan,1,12.71,0.0,12.71,5.42,7.29,0.5736
ORD-2025-2208,2025-05-09,West,San Diego,Corporate,Standard Class,Technology,Accessories,Wireless Mouse,Daniel Reyes,Liam Clark,2,30.03,0.05,57.06,31.06,26.0,0.4557
ORD-2025-1490,2025-05-10,East,Philadelphia,Corporate,Standard Class,Furniture,Chairs,Stackable Guest Chair,Aisha Kumar,Noah Miller,4,90.37,0.0,361.48,197.66,163.82,0.4532
ORD-2025-1662,2025-05-10,East,Philadelphia,Consumer,Standard Class,Office Supplies,Supplies,Scissors Set,Ben Torres,Carlos Kim,1,8.36,0.2,6.69,4.21,2.48,0.3707
ORD-2025-2518,2025-05-10,East,Newark,Corporate,Standard Class,Office Supplies,Binders,Presentation Binder Set,Aisha Kumar,Olivia Lewis,1,18.46,0.05,17.54,8.75,8.79,0.5011
ORD-2025-1186,2025-05-10,West,Los Angeles,Consumer,Same Day,Office Supplies,Supplies,Stapler Heavy Duty,Chloe Zhang,Elizabeth Garcia,1,19.8,0.1,17.82,9.35,8.47,0.4753
ORD-2025-2400,2025-05-11,West,Los Angeles,Consumer,Standard Class,Office Supplies,Binders,Presentation Binder Set,Daniel Reyes,Liam Martinez,2,17.75,0.0,35.5,18.88,16.62,0.4682
ORD-2025-1728,2025-05-11,South,Miami,Consumer,Standard Class,Office Supplies,Paper,Premium Copy Paper (case),Hiro Tanaka,James Johnson,5,35.64,0.05,169.29,97.49,71.8,0.4241
ORD-2025-2197,2025-05-12,Central,Chicago,Corporate,Standard Class,Office Supplies,Paper,Premium Copy Paper (case),Ethan Osei,Sofia Silva,1,32.55,0.05,30.92,17.26,13.66,0.4418
ORD-2025-1866,2025-05-13,Central,Dallas,Home Office,Standard Class,Office Supplies,Art,Sketch Pad Pro,Fatima Noor,Carlos Nguyen,2,10.92,0.05,20.75,10.47,10.28,0.4954
ORD-2025-2545,2025-05-13,East,Philadelphia,Consumer,Standard Class,Office Supplies,Supplies,Scissors Set,Aisha Kumar,Jennifer Brown,7,7.62,0.15,45.34,26.27,19.07,0.4206
ORD-2025-2566,2025-05-13,West,Seattle,Consumer,Standard Class,Technology,Machines,Laser Printer Pro,Chloe Zhang,Mary Williams,5,455.36,0.0,2276.8,1787.05,489.75,0.2151
ORD-2025-2533,2025-05-14,East,Newark,Corporate,Standard Class,Technology,Phones,Business Smartphone X2,Ben Torres,Elizabeth Rodriguez,4,599.15,0.2,1917.28,1734.15,183.13,0.0955
ORD-2025-1692,2025-05-14,East,New York,Consumer,Standard Class,Office Supplies,Storage,File Storage Box,Ben Torres,James Johnson,1,23.14,0.0,23.14,12.77,10.37,0.4481
ORD-2025-2104,2025-05-14,Central,Minneapolis,Consumer,Standard Class,Office Supplies,Paper,Premium Copy Paper (case),Fatima Noor,Emma Smith,2,36.72,0.15,62.42,40.22,22.2,0.3557
ORD-2025-1160,2025-05-14,West,San Francisco,Corporate,Second Class,Technology,Accessories,USB-C Hub,Daniel Reyes,Elizabeth Williams,6,41.08,0.05,234.16,143.23,90.93,0.3883
ORD-2025-2404,2025-05-15,East,Philadelphia,Consumer,Standard Class,Furniture,Chairs,Executive Leather Chair,Aisha Kumar,Linda Johnson,2,351.59,0.2,562.54,425.3,137.24,0.244
ORD-2025-2278,2025-05-15,East,Philadelphia,Home Office,Standard Class,Office Supplies,Storage,Rolling File Cart,Aisha Kumar,Olivia Garcia,4,84.74,0.1,305.06,207.4,97.66,0.3201
ORD-2025-1014,2025-05-15,South,Charlotte,Corporate,Standard Class,Furniture,Furnishings,LED Desk Lamp,Grace Lin,Sofia Garcia,1,38.32,0.2,30.66,17.9,12.76,0.4162
ORD-2025-2238,2025-05-15,South,Miami,Home Office,Second Class,Furniture,Tables,Adjustable Standing Desk,Hiro Tanaka,James Clark,2,410.96,0.0,821.92,512.74,309.18,0.3762
ORD-2025-1198,2025-05-15,Central,Chicago,Consumer,Standard Class,Technology,Copiers,Compact Copier,Ethan Osei,Olivia Smith,3,702.82,0.05,2003.04,1577.4,425.64,0.2125
ORD-2025-1823,2025-05-16,Central,Dallas,Corporate,Standard Class,Technology,Machines,Laser Printer Pro,Ethan Osei,Noah Garcia,3,432.4,0.0,1297.2,970.54,326.66,0.2518
ORD-2025-2361,2025-05-16,East,Boston,Consumer,First Class,Office Supplies,Storage,File Storage Box,Ben Torres,Jennifer Davis,5,21.24,0.05,100.89,54.54,46.35,0.4594
ORD-2025-2451,2025-05-16,West,Los Angeles,Home Office,Second Class,Furniture,Chairs,Ergo Mesh Office Chair,Chloe Zhang,Michael Khan,5,191.73,0.0,958.65,551.84,406.81,0.4244
ORD-2025-1758,2025-05-17,West,Seattle,Corporate,Standard Class,Office Supplies,Paper,Sticky Notes Pack,Chloe Zhang,Liam Kim,1,8.55,0.0,8.55,3.59,4.96,0.5801
ORD-2025-2546,2025-05-17,East,Newark,Corporate,Standard Class,Furniture,Furnishings,LED Desk Lamp,Ben Torres,Sofia Singh,3,37.06,0.15,94.5,54.75,39.75,0.4206
ORD-2025-2231,2025-05-17,Central,Minneapolis,Consumer,Standard Class,Office Supplies,Supplies,Scissors Set,Ethan Osei,Carlos Martinez,2,8.29,0.05,15.75,8.15,7.6,0.4825
ORD-2025-1507,2025-05-17,East,New York,Consumer,First Class,Technology,Phones,Wireless Office Headset,Aisha Kumar,Mary Martinez,3,129.79,0.0,389.37,274.42,114.95,0.2952
ORD-2025-2100,2025-05-17,East,Boston,Corporate,Standard Class,Furniture,Chairs,Stackable Guest Chair,Ben Torres,Mary Brown,3,90.5,0.0,271.5,138.15,133.35,0.4912
ORD-2025-1261,2025-05-18,Central,Chicago,Consumer,Same Day,Office Supplies,Binders,Presentation Binder Set,Fatima Noor,Jennifer Singh,1,18.85,0.15,16.02,9.54,6.48,0.4045
ORD-2025-2307,2025-05-18,East,Boston,Corporate,Second Class,Office Supplies,Storage,Rolling File Cart,Aisha Kumar,Emma Brown,5,91.24,0.1,410.58,273.68,136.9,0.3334
ORD-2025-1723,2025-05-18,West,Seattle,Corporate,First Class,Office Supplies,Art,Sketch Pad Pro,Daniel Reyes,Emma Silva,1,10.76,0.3,7.53,4.32,3.21,0.4263
ORD-2025-1782,2025-05-18,Central,Chicago,Corporate,Second Class,Office Supplies,Binders,Presentation Binder Set,Ethan Osei,Carlos Johnson,2,18.78,0.05,35.68,18.99,16.69,0.4678
ORD-2025-1311,2025-05-18,West,Los Angeles,Consumer,Standard Class,Office Supplies,Art,Marker Set,Daniel Reyes,Noah Kim,4,15.97,0.1,57.49,29.78,27.71,0.482
ORD-2025-2507,2025-05-18,East,Newark,Corporate,First Class,Furniture,Bookcases,Corner Bookcase,Ben Torres,Robert Singh,1,174.93,0.05,166.18,116.94,49.24,0.2963
ORD-2025-1345,2025-05-19,South,Miami,Consumer,First Class,Office Supplies,Supplies,Stapler Heavy Duty,Hiro Tanaka,Michael Lewis,1,19.46,0.3,13.62,9.69,3.93,0.2885
ORD-2025-2037,2025-05-19,Central,Chicago,Corporate,First Class,Technology,Accessories,Wireless Mouse,Ethan Osei,Jennifer Davis,1,28.08,0.3,19.66,13.84,5.82,0.296
ORD-2025-1332,2025-05-19,Central,Dallas,Consumer,Same Day,Technology,Accessories,USB-C Hub,Ethan Osei,John Singh,3,40.7,0.0,122.1,77.59,44.51,0.3645
ORD-2025-1606,2025-05-19,East,New York,Consumer,First Class,Furniture,Furnishings,Wall Clock,Aisha Kumar,Jennifer Martinez,2,23.28,0.0,46.56,22.69,23.87,0.5127
ORD-2025-1215,2025-05-19,South,Atlanta,Home Office,Standard Class,Technology,Machines,Label Maker,Grace Lin,John Williams,2,59.1,0.0,118.2,73.78,44.42,0.3758
ORD-2025-1033,2025-05-20,West,Seattle,Consumer,Second Class,Office Supplies,Storage,File Storage Box,Chloe Zhang,Robert Jones,1,22.88,0.1,20.59,12.34,8.25,0.4007
ORD-2025-1516,2025-05-20,South,Atlanta,Consumer,First Class,Technology,Accessories,USB-C Hub,Grace Lin,Wei Lee,3,42.0,0.0,126.0,74.14,51.86,0.4116
ORD-2025-2575,2025-05-20,East,Newark,Corporate,Second Class,Office Supplies,Storage,Rolling File Cart,Ben Torres,Carlos Lewis,1,91.15,0.2,72.92,57.91,15.01,0.2058
ORD-2025-1082,2025-05-20,West,Seattle,Home Office,First Class,Office Supplies,Binders,Heavy-Duty 3-Ring Binder,Daniel Reyes,Olivia Chen,1,11.99,0.1,10.79,5.04,5.75,0.5329
ORD-2025-1306,2025-05-21,Central,Minneapolis,Corporate,Standard Class,Office Supplies,Art,Marker Set,Ethan Osei,Mary Miller,2,15.75,0.05,29.92,15.19,14.73,0.4923
ORD-2025-1051,2025-05-21,West,Los Angeles,Home Office,Second Class,Office Supplies,Paper,Sticky Notes Pack,Daniel Reyes,Noah Nguyen,6,8.76,0.1,47.3,21.32,25.98,0.5493
ORD-2025-2120,2025-05-22,West,Seattle,Consumer,Standard Class,Technology,Copiers,All-in-One Copier,Chloe Zhang,David Kim,2,1401.33,0.15,2382.26,2066.43,315.83,0.1326
ORD-2025-1135,2025-05-22,South,Charlotte,Corporate,Standard Class,Technology,Phones,Business Smartphone X2,Grace Lin,Sofia Patel,6,611.19,0.0,3667.14,2682.1,985.04,0.2686
ORD-2025-1460,2025-05-23,West,San Francisco,Home Office,First Class,Office Supplies,Binders,Heavy-Duty 3-Ring Binder,Daniel Reyes,Emma Lewis,2,12.02,0.0,24.04,9.94,14.1,0.5865
ORD-2025-1800,2025-05-24,South,Nashville,Consumer,Same Day,Furniture,Chairs,Stackable Guest Chair,Hiro Tanaka,Priya Rodriguez,2,89.62,0.0,179.24,91.76,87.48,0.4881
ORD-2025-1940,2025-05-24,South,Nashville,Consumer,Standard Class,Office Supplies,Art,Sketch Pad Pro,Grace Lin,Robert Kim,6,11.52,0.0,69.12,33.14,35.98,0.5205
ORD-2025-1095,2025-05-25,West,Seattle,Consumer,Standard Class,Office Supplies,Binders,Heavy-Duty 3-Ring Binder,Daniel Reyes,Elizabeth Williams,3,11.83,0.2,28.39,15.79,12.6,0.4438
ORD-2025-1382,2025-05-26,South,Atlanta,Corporate,Standard Class,Technology,Copiers,All-in-One Copier,Grace Lin,Robert Johnson,1,1355.59,0.1,1220.03,1090.34,129.69,0.1063
ORD-2025-2027,2025-05-26,South,Charlotte,Consumer,Second Class,Technology,Phones,Wireless Office Headset,Hiro Tanaka,James Lewis,3,129.12,0.1,348.62,234.07,114.55,0.3286
ORD-2025-2331,2025-05-26,East,Newark,Corporate,Standard Class,Office Supplies,Binders,Heavy-Duty 3-Ring Binder,Ben Torres,Linda Martinez,1,12.63,0.2,10.1,5.91,4.19,0.4149
ORD-2025-1484,2025-05-27,South,Atlanta,Consumer,Standard Class,Furniture,Chairs,Executive Leather Chair,Hiro Tanaka,Robert Silva,1,335.09,0.1,301.58,200.28,101.3,0.3359
ORD-2025-1470,2025-05-28,Central,Chicago,Consumer,Standard Class,Office Supplies,Binders,Heavy-Duty 3-Ring Binder,Fatima Noor,Sofia Clark,2,11.5,0.2,18.4,10.17,8.23,0.4473
ORD-2025-1027,2025-05-28,South,Atlanta,Consumer,First Class,Office Supplies,Binders,Presentation Binder Set,Grace Lin,Mateo Lee,3,17.39,0.2,41.74,24.35,17.39,0.4166
ORD-2025-2214,2025-05-28,West,Los Angeles,Corporate,Standard Class,Office Supplies,Binders,Presentation Binder Set,Daniel Reyes,Jennifer Johnson,1,17.56,0.1,15.8,9.24,6.56,0.4152
ORD-2025-1255,2025-05-28,Central,Minneapolis,Corporate,Second Class,Technology,Machines,Laser Printer Pro,Ethan Osei,Jennifer Khan,1,456.04,0.05,433.24,357.77,75.47,0.1742
ORD-2025-2044,2025-05-29,East,Philadelphia,Consumer,Second Class,Technology,Machines,Laser Printer Pro,Aisha Kumar,Liam Chen,6,476.92,0.05,2718.44,2011.8,706.64,0.2599
ORD-2025-2600,2025-05-29,South,Charlotte,Corporate,Standard Class,Technology,Machines,Laser Printer Pro,Grace Lin,Mateo Brown,7,465.66,0.3,2281.73,2094.46,187.27,0.0821
ORD-2025-1119,2025-05-29,West,Los Angeles,Consumer,First Class,Office Supplies,Storage,File Storage Box,Daniel Reyes,Michael Lewis,2,22.33,0.0,44.66,24.86,19.8,0.4433
ORD-2025-1638,2025-05-29,Central,Minneapolis,Corporate,Standard Class,Furniture,Chairs,Ergo Mesh Office Chair,Fatima Noor,Wei Khan,6,194.29,0.0,1165.74,618.68,547.06,0.4693
ORD-2025-1003,2025-05-30,Central,Houston,Corporate,Second Class,Technology,Copiers,All-in-One Copier,Ethan Osei,Emma Martinez,6,1338.5,0.15,6826.35,5833.41,992.94,0.1455
ORD-2025-1443,2025-05-30,West,Seattle,Consumer,Standard Class,Office Supplies,Storage,File Storage Box,Chloe Zhang,Priya Singh,2,22.85,0.3,31.99,20.68,11.31,0.3535
ORD-2025-2168,2025-05-30,Central,Houston,Consumer,Standard Class,Office Supplies,Paper,Premium Copy Paper (case),Fatima Noor,Liam Martinez,1,36.2,0.15,30.77,20.91,9.86,0.3204
ORD-2025-2275,2025-05-30,East,Boston,Consumer,Standard Class,Furniture,Tables,Round Meeting Table,Aisha Kumar,Mateo Jones,1,264.25,0.05,251.04,178.26,72.78,0.2899
ORD-2025-2052,2025-05-31,West,Los Angeles,Home Office,First Class,Furniture,Tables,Conference Table 8ft,Chloe Zhang,Noah Chen,1,917.88,0.1,826.09,600.47,225.62,0.2731
ORD-2025-1603,2025-05-31,South,Miami,Consumer,Second Class,Office Supplies,Art,Marker Set,Hiro Tanaka,Olivia Garcia,2,15.84,0.0,31.68,13.8,17.88,0.5644
ORD-2025-1598,2025-05-31,East,Boston,Corporate,Second Class,Office Supplies,Supplies,Stapler Heavy Duty,Aisha Kumar,Michael Kim,2,19.37,0.05,36.8,20.29,16.51,0.4486
ORD-2025-2299,2025-06-01,South,Miami,Corporate,Second Class,Technology,Copiers,Compact Copier,Hiro Tanaka,Michael Smith,1,714.47,0.0,714.47,542.04,172.43,0.2413
ORD-2025-2282,2025-06-01,Central,Houston,Consumer,Standard Class,Technology,Machines,Laser Printer Pro,Ethan Osei,Sofia Nguyen,1,475.52,0.05,451.74,367.89,83.85,0.1856
